epoch,avg_reward,avg_episode_reward,avg_episode_len,min_reward,max_reward,mpjpe,joint_angle_rmse,activation_volume,frame_coverage,pos_reward,vel_reward,upright_reward,energy_reward,t_sample,t_update
33,0.072819,5.6961,78.22,0.030759,0.078282,0.140037,0.169072,53.3366,0.3985,0.020185,0.799362,0.871599,0.731547,23.46,6.25
34,0.063065,4.5770,72.58,-0.004375,0.114137,0.141604,0.165481,54.0613,0.4343,0.040083,0.795278,0.863314,0.736343,24.68,11.38
35,0.091663,7.0254,76.64,0.035613,0.342224,0.144737,0.175941,52.6121,0.4117,0.015713,0.788498,0.898592,0.727028,29.79,10.05
36,0.083875,7.2688,86.66,-0.007934,0.146548,0.137628,0.153520,53.1992,0.3965,0.009871,0.798730,0.861144,0.713315,27.84,10.36
37,0.088033,7.2810,82.71,-0.066373,0.123506,0.144819,0.177802,54.8505,0.3898,0.016696,0.778331,0.873137,0.742564,23.70,7.24
38,0.111896,8.8462,79.06,-0.007279,0.156308,0.133794,0.156751,53.8735,0.3894,0.035491,0.835638,0.858890,0.723813,28.95,7.26
39,0.109336,7.7902,71.25,-0.007857,0.112690,0.142377,0.170323,55.3474,0.4236,0.014720,0.791932,0.875857,0.751386,25.05,9.68
40,0.080309,6.4205,79.95,0.030532,0.184258,0.134084,0.165378,52.2465,0.3740,0.030424,0.809475,0.858795,0.727187,21.08,7.48
41,0.114869,8.8991,77.47,-0.027249,0.320312,0.134309,0.149068,54.2391,0.4179,0.029451,0.812636,0.860821,0.733734,22.10,7.87
42,0.104938,10.2262,97.45,0.008777,0.116949,0.140307,0.183871,53.5637,0.4088,0.019813,0.807074,0.891276,0.737991,27.28,7.59
43,0.121783,10.1799,83.59,0.008921,0.123583,0.137214,0.160979,53.6060,0.4385,0.034622,0.825098,0.884369,0.746680,25.78,6.12
44,0.098684,7.1062,72.01,-0.203961,0.134014,0.138584,0.162462,53.9700,0.4091,0.018435,0.787146,0.894442,0.747263,21.46,8.87
45,0.097841,8.0760,82.54,0.016045,0.129782,0.138176,0.167349,53.6789,0.4335,0.026922,0.811022,0.871905,0.741116,25.84,7.38
46,0.141538,11.1071,78.47,0.118028,0.207300,0.135264,0.157805,53.6555,0.3834,0.019886,0.818441,0.887553,0.749983,26.42,5.34
47,0.152919,12.3326,80.65,0.090114,0.356124,0.133228,0.154587,52.2318,0.4239,0.029726,0.799731,0.874166,0.744426,24.75,8.06
48,0.117776,11.5389,97.97,-0.024597,0.168661,0.140606,0.180963,54.2677,0.4395,0.022711,0.795606,0.886454,0.753625,25.11,8.03
49,0.107237,8.8262,82.31,0.030540,0.201537,0.132953,0.156802,52.3922,0.4220,0.050717,0.819743,0.885014,0.758720,27.21,10.62
50,0.133171,14.0068,105.18,0.108709,0.224843,0.140020,0.172444,51.6255,0.4551,0.028290,0.791397,0.891741,0.742967,26.05,8.56
51,0.112075,10.0132,89.34,0.091689,0.151942,0.129117,0.169374,53.4082,0.4375,0.026224,0.824466,0.879126,0.762448,25.76,7.74
52,0.093673,8.8094,94.04,0.034177,0.128830,0.135237,0.153182,54.0953,0.4356,0.019916,0.812109,0.888657,0.748875,23.17,7.51
53,0.140063,11.7297,83.75,0.076457,0.176142,0.132192,0.156996,52.9702,0.4300,0.048400,0.833194,0.866882,0.749164,20.66,8.77
54,0.138593,13.5932,98.08,0.111105,0.158718,0.138778,0.170678,52.5843,0.4240,0.025778,0.795070,0.887305,0.754849,26.97,8.16
55,0.145841,13.3237,91.36,0.136800,0.223658,0.130769,0.160586,52.7663,0.4022,0.036312,0.836572,0.869609,0.760999,21.88,6.83
56,0.158141,13.9140,87.98,0.128054,0.269755,0.130833,0.147277,52.5914,0.4232,0.024932,0.829465,0.887565,0.758902,21.46,6.25
57,0.110331,11.1708,101.25,0.063962,0.251127,0.125528,0.154137,52.1989,0.4384,0.037113,0.824089,0.885251,0.752253,20.46,10.39
58,0.128554,13.0374,101.42,-0.151213,0.183360,0.126561,0.147915,53.1205,0.4292,0.052252,0.837093,0.890123,0.772137,19.96,7.50
59,0.141170,14.2749,101.12,0.039428,0.219441,0.131760,0.165014,55.6720,0.4185,0.034214,0.811259,0.888985,0.765061,28.38,5.96
60,0.127302,12.3215,96.79,0.114550,0.152402,0.135702,0.160797,52.8702,0.4818,0.042623,0.809586,0.890594,0.771799,27.81,8.22
61,0.133147,12.8090,96.20,-0.033012,0.189969,0.137895,0.165552,51.7811,0.4122,0.022057,0.809244,0.879335,0.780482,26.70,6.83
62,0.169223,18.0683,106.77,0.128130,0.312732,0.127085,0.157738,54.1561,0.4758,0.042775,0.819593,0.895102,0.766754,25.49,7.98
63,0.141882,14.2889,100.71,0.079688,0.239377,0.134772,0.156026,55.1961,0.4426,0.029586,0.803593,0.880187,0.761367,27.02,9.20
64,0.161358,16.3262,101.18,-0.005593,0.199314,0.126864,0.155253,53.4967,0.4432,0.043442,0.832662,0.868172,0.761980,21.85,6.77
65,0.143163,15.5476,108.60,0.095132,0.294416,0.125605,0.139030,53.1966,0.4170,0.051375,0.834022,0.885543,0.762921,26.65,4.93
66,0.139730,13.2906,95.12,0.044663,0.160614,0.130428,0.152740,53.1463,0.4660,0.037112,0.823377,0.886664,0.772565,28.36,10.87
67,0.154001,15.2849,99.25,0.120475,0.219316,0.127109,0.161445,52.3294,0.4690,0.051432,0.831338,0.883104,0.764746,23.42,8.08
68,0.163240,17.2509,105.68,0.063655,0.226892,0.129895,0.150429,53.4132,0.5036,0.019868,0.836043,0.886018,0.763364,31.67,7.89
69,0.173168,18.4001,106.26,0.068889,0.377420,0.122048,0.145322,53.0646,0.5200,0.053487,0.842436,0.881850,0.760833,28.04,5.62
70,0.169597,18.1837,107.22,-0.028065,0.313056,0.134341,0.167628,53.3513,0.4657,0.018210,0.815157,0.887289,0.771172,25.62,9.72
71,0.155563,17.6088,113.19,0.144020,0.162984,0.121590,0.138661,53.0833,0.5159,0.061890,0.840224,0.886848,0.763536,25.51,8.12
72,0.145972,16.2750,111.49,-0.034773,0.245138,0.128229,0.139460,51.7665,0.4880,0.047560,0.824424,0.884862,0.767135,26.40,6.11
73,0.176552,20.7684,117.63,0.151509,0.189773,0.125876,0.144727,52.1309,0.4825,0.045281,0.834404,0.889962,0.752864,23.28,7.43
74,0.180191,19.7457,109.58,0.153459,0.193191,0.122706,0.156068,51.9534,0.4500,0.034474,0.844110,0.892933,0.752655,23.14,9.05
75,0.176396,18.6425,105.69,0.115239,0.432225,0.124724,0.154193,51.3893,0.4727,0.057158,0.851317,0.891399,0.772689,24.86,7.41
76,0.173051,20.1527,116.46,0.130965,0.250361,0.123835,0.144017,51.5924,0.5064,0.038229,0.851462,0.889753,0.767185,20.57,9.09
77,0.200410,22.7136,113.34,0.185054,0.264091,0.128583,0.159942,52.4033,0.4622,0.019761,0.825016,0.887848,0.770425,21.45,6.36
78,0.202369,25.7297,127.14,0.126602,0.226465,0.125023,0.141575,53.3076,0.4618,0.050357,0.838061,0.897939,0.783900,21.42,7.01
79,0.191373,18.7672,98.07,0.183921,0.269042,0.121114,0.155233,51.4095,0.4740,0.062559,0.868154,0.861849,0.779773,22.67,7.51
80,0.171235,19.1942,112.09,0.147206,0.327656,0.124815,0.145620,51.7932,0.5005,0.023072,0.850219,0.893518,0.792247,23.90,5.50
81,0.204586,21.5101,105.14,0.108044,0.369158,0.121527,0.146949,52.6009,0.4904,0.053830,0.851369,0.887297,0.786327,29.23,7.21
82,0.177329,20.0960,113.33,0.106247,0.206599,0.122704,0.142631,51.7495,0.5077,0.056749,0.857499,0.900900,0.794524,19.65,9.84
83,0.219076,26.3082,120.09,0.174273,0.355358,0.120956,0.145215,51.9502,0.5046,0.053877,0.849985,0.895835,0.778532,22.03,9.04
84,0.174884,20.7909,118.88,0.119873,0.309730,0.122559,0.152036,50.2831,0.4969,0.055676,0.847732,0.895619,0.774738,22.91,6.76
85,0.215077,23.5971,109.71,0.132413,0.393746,0.125989,0.151562,52.3242,0.5039,0.042858,0.838740,0.890958,0.763810,26.71,6.43
86,0.198444,25.2049,127.01,0.026266,0.248783,0.121692,0.134692,52.6804,0.4973,0.046895,0.843616,0.881477,0.796206,24.95,7.65
87,0.197297,25.9546,131.55,0.054663,0.350901,0.119771,0.152590,52.4640,0.5261,0.062208,0.848179,0.904583,0.770327,21.02,4.84
88,0.214400,26.0431,121.47,0.117501,0.218679,0.114597,0.141323,52.3199,0.5374,0.079060,0.851648,0.897495,0.777487,25.70,8.24
89,0.201892,23.3635,115.72,0.086306,0.238767,0.122082,0.141465,53.6892,0.4965,0.049286,0.858406,0.899709,0.771473,21.86,7.96
90,0.211873,25.2281,119.07,0.144447,0.263036,0.122827,0.142760,51.4625,0.5405,0.073768,0.835662,0.898570,0.778723,22.91,10.33
91,0.237705,25.2060,106.04,0.069009,0.375929,0.123660,0.152080,50.5151,0.5250,0.036493,0.854737,0.893429,0.778903,30.53,8.78
92,0.198564,25.7487,129.67,-0.023626,0.368343,0.110576,0.131547,50.9424,0.5479,0.094260,0.879358,0.884273,0.791668,26.25,8.69
93,0.217264,28.8842,132.94,0.144709,0.300779,0.119522,0.152359,51.0146,0.5315,0.054317,0.835671,0.904641,0.773198,18.69,8.38
94,0.216981,26.6501,122.82,0.133092,0.318064,0.117374,0.130770,52.3036,0.5688,0.060503,0.859450,0.901815,0.765000,24.20,11.39
95,0.205126,25.2551,123.12,0.193886,0.451291,0.123333,0.138686,54.5709,0.5054,0.052305,0.856055,0.911529,0.781067,21.30,8.81
96,0.193460,23.2479,120.17,0.051891,0.353259,0.122085,0.147630,52.1955,0.4961,0.060730,0.842290,0.897415,0.799653,26.05,7.42
97,0.210632,26.6701,126.62,-0.029641,0.273029,0.116693,0.139454,52.4237,0.4936,0.083718,0.843724,0.906384,0.796437,23.94,9.82
98,0.221298,30.1124,136.07,0.156185,0.276848,0.121270,0.144874,51.6345,0.5086,0.036502,0.831806,0.899604,0.784139,21.13,7.68
99,0.235532,27.5592,117.01,0.061259,0.262703,0.116061,0.135798,50.7738,0.5062,0.059711,0.867433,0.898141,0.776919,25.77,8.78
100,0.208249,27.8118,133.55,0.069496,0.361612,0.119834,0.141138,51.3664,0.5556,0.061987,0.848151,0.904219,0.785787,27.16,9.52
101,0.202649,26.2649,129.61,0.177715,0.346467,0.118401,0.142085,51.2590,0.5646,0.060180,0.845365,0.924468,0.783740,23.38,9.34
102,0.242383,28.0883,115.88,0.036635,0.247650,0.121006,0.150071,52.1784,0.5475,0.065677,0.848048,0.903614,0.806464,19.19,7.28
103,0.226371,26.7982,118.38,0.211810,0.303220,0.116303,0.140095,51.3338,0.5307,0.043866,0.860010,0.888143,0.793269,28.57,10.48
104,0.217980,27.9812,128.37,-0.000406,0.227278,0.121188,0.141736,50.6963,0.5380,0.060681,0.853228,0.903839,0.809033,27.60,6.28
105,0.232751,30.4395,130.78,0.138505,0.415302,0.116561,0.138703,52.5402,0.5643,0.071057,0.855584,0.889446,0.801327,23.44,7.81
106,0.252822,35.5491,140.61,0.166685,0.343475,0.118179,0.130428,49.7424,0.5571,0.070331,0.868845,0.906296,0.793976,24.42,9.33
107,0.206262,26.1970,127.01,0.176480,0.300914,0.121602,0.141708,50.7226,0.5942,0.053498,0.861245,0.909867,0.784170,23.95,7.79
108,0.221234,33.5706,151.74,0.164604,0.318429,0.120924,0.139393,51.7122,0.5566,0.053338,0.847243,0.901362,0.798397,21.46,9.13
109,0.250208,33.0080,131.92,0.237835,0.331443,0.116863,0.123931,52.6004,0.5382,0.076788,0.849082,0.892552,0.790750,21.32,7.07
110,0.262414,33.5326,127.79,0.255222,0.416498,0.118932,0.139426,51.5562,0.5605,0.067939,0.835246,0.911818,0.797821,23.24,6.32
111,0.256898,31.7453,123.57,0.158402,0.359665,0.117039,0.137704,50.8956,0.5429,0.056489,0.840627,0.914501,0.785481,22.52,6.69
112,0.265837,35.1527,132.23,0.198795,0.285146,0.117641,0.151669,50.3744,0.5409,0.062845,0.847413,0.907336,0.805420,27.89,9.10
113,0.251107,34.3425,136.76,0.115807,0.357959,0.110410,0.131986,50.0763,0.5387,0.072938,0.869487,0.926742,0.807593,25.05,8.79
114,0.226306,32.3064,142.76,0.088854,0.234630,0.117025,0.138577,50.3331,0.5593,0.029182,0.845656,0.895223,0.812911,28.89,8.13
115,0.243623,32.6106,133.86,0.227915,0.296779,0.117441,0.148322,52.0649,0.5910,0.043475,0.855873,0.886832,0.791497,30.73,7.41
116,0.261301,37.6487,144.08,0.259566,0.286709,0.120693,0.143937,49.0998,0.5652,0.060187,0.858608,0.914256,0.793316,23.44,9.36
117,0.233794,34.2093,146.32,0.199618,0.255267,0.109642,0.126366,51.4280,0.5924,0.091339,0.862651,0.898777,0.777710,25.55,7.76
118,0.245059,34.1171,139.22,0.151348,0.338843,0.115927,0.134418,50.8217,0.5910,0.074657,0.861539,0.911387,0.804766,25.38,6.81
119,0.252436,36.0797,142.93,0.211147,0.374343,0.119053,0.143011,51.5977,0.5402,0.071076,0.854146,0.895535,0.809760,25.55,7.35
120,0.288678,41.5288,143.86,0.105950,0.290839,0.115011,0.141903,50.2580,0.5385,0.062772,0.868962,0.910039,0.801981,25.23,7.48
121,0.267922,38.8168,144.88,0.071237,0.314416,0.113322,0.144141,51.3958,0.5866,0.082741,0.861900,0.904150,0.811585,26.37,7.63
122,0.265423,34.5933,130.33,0.238738,0.338867,0.110461,0.140694,51.2163,0.5599,0.093131,0.878354,0.914599,0.795988,25.17,9.68
123,0.268523,40.5884,151.15,0.080437,0.500489,0.107521,0.135873,50.6976,0.5613,0.097470,0.889798,0.907553,0.802086,28.69,7.39
124,0.250295,38.2391,152.78,0.120868,0.515466,0.109156,0.119727,49.1526,0.5979,0.087747,0.877321,0.917088,0.820508,27.09,10.95
125,0.259393,36.4647,140.58,0.237562,0.393335,0.112792,0.127889,49.7546,0.5604,0.060036,0.870075,0.906167,0.790723,26.85,9.74
126,0.266039,41.7716,157.01,0.118931,0.340894,0.111339,0.129378,50.1344,0.5323,0.101296,0.878718,0.902044,0.802292,28.46,8.36
127,0.291297,48.5380,166.63,0.081276,0.336809,0.112893,0.144510,51.6811,0.5920,0.069643,0.886153,0.919002,0.803675,24.48,7.96
128,0.287848,44.9485,156.15,0.231885,0.408568,0.116654,0.134797,50.3857,0.6012,0.052085,0.855141,0.919359,0.805894,19.89,6.68
129,0.268295,43.6413,162.66,0.070199,0.285110,0.108355,0.133826,50.7239,0.5825,0.089987,0.876510,0.912978,0.815229,30.36,5.60
130,0.301451,45.3400,150.41,0.170968,0.367188,0.113854,0.132665,50.6287,0.5699,0.072214,0.864368,0.908539,0.819452,23.62,10.34
131,0.273937,41.5598,151.71,0.236441,0.347111,0.109016,0.132427,50.6247,0.6027,0.087745,0.872371,0.917040,0.822397,27.33,9.41
132,0.246168,39.7942,161.65,0.133723,0.255484,0.116957,0.146047,49.7263,0.5916,0.029646,0.847147,0.898874,0.813719,23.39,9.25
133,0.268686,37.5304,139.68,0.095256,0.347474,0.108023,0.133537,49.8130,0.5713,0.111358,0.889369,0.909611,0.809909,23.60,6.84
134,0.299762,45.2866,151.08,0.284354,0.612775,0.109073,0.128739,49.9036,0.5873,0.072807,0.897857,0.907841,0.820232,27.24,8.24
135,0.315861,48.4548,153.41,0.141627,0.432500,0.107624,0.130489,51.6726,0.6207,0.094583,0.878208,0.929318,0.815995,27.21,7.37
136,0.285360,40.8121,143.02,0.144847,0.304257,0.109669,0.131962,51.1524,0.5873,0.096175,0.869235,0.933937,0.791531,26.99,11.20
137,0.282436,38.9942,138.06,0.197102,0.318709,0.112651,0.128886,49.7431,0.6008,0.072630,0.878327,0.916075,0.805880,26.84,7.66
138,0.301294,41.3442,137.22,0.140675,0.327092,0.110991,0.128863,49.2066,0.6152,0.083532,0.871798,0.905280,0.820340,26.47,9.15
139,0.281047,39.7852,141.56,0.206716,0.420958,0.103988,0.124210,49.1707,0.6098,0.114572,0.869675,0.927685,0.823233,22.37,9.80
140,0.319006,49.0091,153.63,0.211687,0.353142,0.111176,0.136593,49.1521,0.5886,0.087755,0.870146,0.915357,0.818220,23.53,10.17
141,0.266929,47.0695,176.34,0.216493,0.279443,0.104430,0.130353,51.3284,0.5769,0.096816,0.876469,0.910684,0.794864,29.05,7.51
142,0.293323,50.9603,173.73,0.147171,0.366932,0.108376,0.131538,50.8108,0.6111,0.106803,0.874763,0.924331,0.812669,23.03,7.51
143,0.282590,43.8177,155.06,0.209438,0.321638,0.105252,0.126160,50.2901,0.6107,0.100957,0.888818,0.928228,0.811825,27.14,6.19
144,0.299536,48.5937,162.23,0.151922,0.315918,0.111607,0.134130,47.8242,0.6226,0.068643,0.878528,0.925275,0.842574,22.29,7.87
145,0.293861,48.7969,166.05,0.274434,0.320200,0.106315,0.125504,49.3435,0.5937,0.105861,0.882701,0.910660,0.817740,27.63,4.80
146,0.303627,47.0267,154.88,0.267401,0.415656,0.104134,0.123801,46.7733,0.6126,0.119021,0.905789,0.920601,0.826767,20.28,6.59
147,0.330532,54.0667,163.57,0.245454,0.379986,0.107149,0.121651,48.5535,0.6022,0.093006,0.879906,0.916711,0.818166,28.17,6.91
148,0.322813,50.7321,157.16,0.295654,0.443600,0.106416,0.124152,50.3787,0.6129,0.088120,0.866356,0.923945,0.812014,25.54,8.17
149,0.303106,45.3262,149.54,0.245230,0.423629,0.103083,0.128494,49.5662,0.6274,0.126466,0.892760,0.927311,0.814702,20.80,7.15
150,0.319747,53.3779,166.94,0.212065,0.414023,0.101384,0.118842,50.0771,0.5825,0.126755,0.895378,0.901526,0.828856,18.80,6.95
151,0.296750,48.5376,163.56,0.175382,0.342561,0.106653,0.132071,52.1761,0.6528,0.110952,0.892057,0.924249,0.820932,21.41,9.26
152,0.305763,50.8272,166.23,0.253868,0.456116,0.100367,0.125593,48.4421,0.6699,0.123115,0.901905,0.917255,0.833708,26.54,7.46
153,0.306724,50.0961,163.33,0.233582,0.337509,0.108921,0.129617,50.9264,0.6212,0.095752,0.869337,0.943498,0.840169,22.85,8.97
154,0.309636,49.2961,159.21,0.295454,0.523218,0.106480,0.135495,48.8915,0.6401,0.090821,0.864794,0.926168,0.841465,22.58,7.81
155,0.319351,55.9348,175.15,0.163223,0.352381,0.100330,0.120828,50.3567,0.5847,0.155168,0.892199,0.906877,0.831922,24.55,7.76
156,0.328894,56.5247,171.86,0.078178,0.332062,0.108120,0.124656,50.1919,0.6418,0.095438,0.860690,0.920819,0.846745,23.39,9.93
157,0.308552,50.3812,163.28,0.304129,0.364450,0.099742,0.129152,48.1310,0.6150,0.131689,0.891462,0.918742,0.814014,28.47,7.82
158,0.302970,49.8895,164.67,0.199122,0.336181,0.102314,0.118679,50.8264,0.6427,0.135140,0.881477,0.930299,0.818485,24.89,7.18
159,0.324825,55.9059,172.11,0.275888,0.367019,0.098953,0.113702,48.8244,0.6414,0.143746,0.898909,0.920118,0.834986,19.20,8.03
160,0.323042,57.1969,177.06,0.224291,0.336768,0.107179,0.121180,50.3257,0.6109,0.099387,0.864061,0.918555,0.829358,24.65,5.21
161,0.341776,60.0533,175.71,0.337499,0.362334,0.103911,0.121785,48.0333,0.6508,0.111511,0.875890,0.921959,0.828869,22.91,8.12
162,0.316850,55.2893,174.50,0.155421,0.337394,0.105914,0.120506,48.4510,0.6425,0.098441,0.869353,0.941020,0.825657,30.20,6.31
163,0.328324,57.8475,176.19,0.226763,0.380394,0.104133,0.128126,49.0563,0.6445,0.110086,0.879540,0.923341,0.841108,24.82,9.27
164,0.337882,58.9968,174.61,0.102422,0.383142,0.101903,0.124992,49.4536,0.6329,0.133135,0.895533,0.921180,0.822133,23.58,8.70
165,0.316167,55.0277,174.05,0.268993,0.426162,0.105168,0.130530,48.3739,0.6064,0.102050,0.890237,0.915286,0.828825,28.64,8.17
166,0.332802,55.7643,167.56,0.295308,0.438899,0.099444,0.114766,49.1611,0.6623,0.139324,0.893737,0.934861,0.838039,20.64,7.86
167,0.325560,59.7354,183.49,0.129855,0.330235,0.105132,0.124579,48.1613,0.6201,0.113806,0.872433,0.941662,0.842277,27.29,11.33
168,0.319538,56.4035,176.52,0.194006,0.336834,0.099555,0.122953,48.6808,0.6613,0.121456,0.893125,0.921880,0.817236,25.37,6.47
169,0.340060,57.8788,170.20,0.331487,0.400928,0.101309,0.114655,50.4205,0.6422,0.128564,0.886624,0.933766,0.842301,22.34,6.60
170,0.327322,52.9571,161.79,0.296310,0.330724,0.104335,0.115144,49.5731,0.6479,0.110392,0.888542,0.906555,0.858779,29.52,9.90
171,0.313337,56.7144,181.00,0.300214,0.320742,0.101384,0.126932,49.9374,0.6342,0.130953,0.887290,0.918529,0.828971,25.40,6.43
172,0.310224,51.8610,167.17,0.256089,0.398655,0.097928,0.118725,48.7282,0.6651,0.150860,0.898358,0.906882,0.826931,26.96,6.83
173,0.328371,56.0787,170.78,0.289714,0.384742,0.101591,0.125535,47.4984,0.6828,0.128382,0.882237,0.927741,0.834965,22.37,7.90
174,0.348791,66.4107,190.40,0.282695,0.383802,0.096808,0.118164,49.9994,0.6677,0.152897,0.907570,0.945817,0.841199,24.38,5.79
175,0.333402,62.2521,186.72,0.312220,0.378029,0.105187,0.117509,51.3963,0.6620,0.124543,0.905256,0.943021,0.858951,29.42,7.92
176,0.336534,64.1053,190.49,0.288614,0.393661,0.099776,0.116510,47.2874,0.6802,0.146093,0.885913,0.918482,0.825821,23.06,7.42
177,0.335809,59.2163,176.34,0.253579,0.346217,0.102480,0.133859,47.9827,0.6539,0.118890,0.880072,0.913330,0.841978,29.03,7.53
178,0.356800,61.6238,172.71,0.290897,0.463540,0.109647,0.133217,50.3453,0.6725,0.088645,0.867008,0.940332,0.836941,25.35,8.15
179,0.340338,61.0110,179.27,0.315814,0.363492,0.100307,0.120791,49.9852,0.6615,0.126306,0.898969,0.958193,0.832131,27.99,9.36
180,0.347350,57.2058,164.69,0.210371,0.404575,0.095710,0.121428,48.9015,0.7059,0.161316,0.911402,0.923794,0.833197,18.63,9.00
181,0.366662,68.5859,187.05,0.333927,0.400012,0.098148,0.118504,48.2359,0.6941,0.154474,0.895669,0.930810,0.834993,24.31,7.84
182,0.328623,61.6760,187.68,0.266545,0.392773,0.098566,0.124245,48.5325,0.6445,0.146288,0.892144,0.937802,0.838216,25.39,5.82
183,0.355270,58.1855,163.78,0.334271,0.534733,0.100703,0.117272,49.7775,0.7039,0.135723,0.890992,0.928189,0.832420,24.58,8.37
184,0.363231,62.1417,171.08,0.176728,0.474904,0.097884,0.122724,48.6181,0.6401,0.136852,0.888279,0.930940,0.839805,26.97,9.23
185,0.357975,63.7070,177.97,0.316635,0.524704,0.093035,0.104825,47.2696,0.6785,0.203182,0.888669,0.930078,0.843199,22.22,6.42
